filename,width,height,class,xmin,ymin,xmax,ymax
image191_png.rf.cebd5691070b1f63b322eb91c149548b.jpg,1920,1200,Kreuz 8,795,395,894,534
image191_png.rf.cebd5691070b1f63b322eb91c149548b.jpg,1920,1200,Kreuz 9,684,393,784,533
image191_png.rf.cebd5691070b1f63b322eb91c149548b.jpg,1920,1200,Kreuz 7,915,396,1009,531





image141_png.rf.ccb760224d17dd6baab8f31c00b43b3b.jpg,1920,1200,Karo Bube,796,394,894,533
image141_png.rf.ccb760224d17dd6baab8f31c00b43b3b.jpg,1920,1200,Kreuz 10,908,394,1003,531
image141_png.rf.ccb760224d17dd6baab8f31c00b43b3b.jpg,1920,1200,Karo 2,688,394,786,533


image77_png_jpg.rf.dcae3eacc7e2e6190bf8d3d55ef82ca7.jpg,1920,1200,Karo Konig,682,390,789,539
image77_png_jpg.rf.dcae3eacc7e2e6190bf8d3d55ef82ca7.jpg,1920,1200,Karo 9,796,391,902,539
image77_png_jpg.rf.dcae3eacc7e2e6190bf8d3d55ef82ca7.jpg,1920,1200,Piek Bube,907,392,1011,539


image123_png.rf.d749935fc3c8c8d398ee030548b7b082.jpg,1920,1200,Piek Konig,799,393,895,532
image123_png.rf.d749935fc3c8c8d398ee030548b7b082.jpg,1920,1200,Piek 9,909,392,1005,532
image123_png.rf.d749935fc3c8c8d398ee030548b7b082.jpg,1920,1200,Kreuz 7,685,393,787,533
image123_png.rf.d749935fc3c8c8d398ee030548b7b082.jpg,1920,1200,Piek Dame,1023,393,1126,536
image72_png_jpg.rf.e25582ee372fdfb351df13689ae4e40d.jpg,1920,1200,Herz 4,690,394,786,530
image72_png_jpg.rf.e25582ee372fdfb351df13689ae4e40d.jpg,1920,1200,Piek 9,797,394,902,536
image72_png_jpg.rf.e25582ee372fdfb351df13689ae4e40d.jpg,1920,1200,Piek 10,908,396,1007,531
image72_png_jpg.rf.e25582ee372fdfb351df13689ae4e40d.jpg,1920,1200,Karo 8,1022,396,1123,530
image23_png_jpg.rf.decd06512856c8d8bdc9b91fd94d5066.jpg,1920,1200,Herz 7,687,392,786,535
image23_png_jpg.rf.decd06512856c8d8bdc9b91fd94d5066.jpg,1920,1200,Karo 3,794,394,896,536
image23_png_jpg.rf.decd06512856c8d8bdc9b91fd94d5066.jpg,1920,1200,Kreuz 4,908,391,1010,535
image130_png.rf.cf64b9e823b4ef0e7e9b0e67e580d7d4.jpg,1920,1200,Piek 9,909,392,1008,538
image130_png.rf.cf64b9e823b4ef0e7e9b0e67e580d7d4.jpg,1920,1200,Kreuz Konig,683,392,781,533
image130_png.rf.cf64b9e823b4ef0e7e9b0e67e580d7d4.jpg,1920,1200,Piek Ass,796,393,898,534
image39_png_jpg.rf.e2d4c7384635e146bcafd1a7fb09ed53.jpg,1920,1200,Piek 8,909,394,1010,535
image39_png_jpg.rf.e2d4c7384635e146bcafd1a7fb09ed53.jpg,1920,1200,Herz 2,798,394,897,537
image39_png_jpg.rf.e2d4c7384635e146bcafd1a7fb09ed53.jpg,1920,1200,Kreuz 5,686,394,786,535
image39_png_jpg.rf.e2d4c7384635e146bcafd1a7fb09ed53.jpg,1920,1200,Kreuz 4,1022,394,1122,535
image54_png_jpg.rf.e23d2303730e2db4a8206a0d84abe693.jpg,1920,1200,Kreuz Dame,1024,394,1118,533
image54_png_jpg.rf.e23d2303730e2db4a8206a0d84abe693.jpg,1920,1200,Herz 2,686,395,783,533
image54_png_jpg.rf.e23d2303730e2db4a8206a0d84abe693.jpg,1920,1200,Kreuz 3,801,395,898,534
image54_png_jpg.rf.e23d2303730e2db4a8206a0d84abe693.jpg,1920,1200,Herz 8,910,394,1010,537
image183_png.rf.e22ed17b4328d01f4e43dd875acf6530.jpg,1920,1200,Kreuz Dame,1020,392,1114,532
image183_png.rf.e22ed17b4328d01f4e43dd875acf6530.jpg,1920,1200,Kreuz Bube,907,395,1005,532
image183_png.rf.e22ed17b4328d01f4e43dd875acf6530.jpg,1920,1200,Piek 2,796,393,896,532
image183_png.rf.e22ed17b4328d01f4e43dd875acf6530.jpg,1920,1200,Kreuz 6,687,389,786,534

image161_png.rf.de85d3dfb9e3f89cc7c03cae5b1a27d5.jpg,1920,1200,Piek 3,908,394,1006,537
image161_png.rf.de85d3dfb9e3f89cc7c03cae5b1a27d5.jpg,1920,1200,Karo 8,1018,392,1120,535
image161_png.rf.de85d3dfb9e3f89cc7c03cae5b1a27d5.jpg,1920,1200,Karo 5,795,393,897,534
image161_png.rf.de85d3dfb9e3f89cc7c03cae5b1a27d5.jpg,1920,1200,Kreuz 9,683,394,786,534
image14_png_jpg.rf.e329f2a39e6120aa4c814c3c13a92eda.jpg,1920,1200,Herz Dame,681,392,791,535
image14_png_jpg.rf.e329f2a39e6120aa4c814c3c13a92eda.jpg,1920,1200,Kreuz 9,796,394,900,536
image14_png_jpg.rf.e329f2a39e6120aa4c814c3c13a92eda.jpg,1920,1200,Herz 7,911,394,1011,536

screenshot_card_3_1715788602_png_jpg.rf.e3637ceecc03f188aba2fbe1a00c90df.jpg,165,220,Piek 4,2,4,150,204
screenshot_card_4_1715788206_png_jpg.rf.e17540a861b5a6f25b49925006041eec.jpg,165,220,Kreuz 5,0,5,147,213
image166_png_jpg.rf.e42293dceadcd5e8e3eb9961b9c2c07a.jpg,1920,1200,Piek 6,690,397,784,533
image166_png_jpg.rf.e42293dceadcd5e8e3eb9961b9c2c07a.jpg,1920,1200,Kreuz Dame,803,393,899,533
image166_png_jpg.rf.e42293dceadcd5e8e3eb9961b9c2c07a.jpg,1920,1200,Karo Dame,912,396,1009,535
screenshot_card_3_1715788493_png_jpg.rf.f26bcd21396b305467ecfd8e105ef503.jpg,165,220,Piek Bube,1,3,149,210



image140_png.rf.e5e5aa203a5a812e37010a9342d11ecb.jpg,1920,1200,Piek 6,911,394,1002,533
image140_png.rf.e5e5aa203a5a812e37010a9342d11ecb.jpg,1920,1200,Piek 9,684,393,785,532
image140_png.rf.e5e5aa203a5a812e37010a9342d11ecb.jpg,1920,1200,Karo Dame,796,391,891,534

image167_png_jpg.rf.e7b4b19c5e9506cd5f385a5f6d3fbace.jpg,1920,1200,Piek 6,687,392,786,535
image167_png_jpg.rf.e7b4b19c5e9506cd5f385a5f6d3fbace.jpg,1920,1200,Kreuz Dame,800,393,891,534
image167_png_jpg.rf.e7b4b19c5e9506cd5f385a5f6d3fbace.jpg,1920,1200,Karo Dame,913,400,1010,531
image167_png_jpg.rf.e7b4b19c5e9506cd5f385a5f6d3fbace.jpg,1920,1200,Herz Bube,1026,392,1119,536
image167_png_jpg.rf.e7b4b19c5e9506cd5f385a5f6d3fbace.jpg,1920,1200,Karo Konig,1134,396,1227,533
image167_png.rf.f08a0ff95f70585b550aecee0a558423.jpg,1920,1200,Kreuz Ass,1493,389,1590,464
image167_png.rf.f08a0ff95f70585b550aecee0a558423.jpg,1920,1200,Piek 8,795,394,898,532
image167_png.rf.f08a0ff95f70585b550aecee0a558423.jpg,1920,1200,Karo 9,907,393,1010,529
image167_png.rf.f08a0ff95f70585b550aecee0a558423.jpg,1920,1200,Herz Ass,1597,389,1700,464
image167_png.rf.f08a0ff95f70585b550aecee0a558423.jpg,1920,1200,Herz 7,214,389,317,465
image167_png.rf.f08a0ff95f70585b550aecee0a558423.jpg,1920,1200,Herz 5,685,392,782,533
image167_png.rf.f08a0ff95f70585b550aecee0a558423.jpg,1920,1200,Karo 7,317,392,421,462


image31_png.rf.dd61151fa6441a0d5a6f1f14362b3267.jpg,1920,1200,Herz 8,1028,395,1119,540
image31_png.rf.dd61151fa6441a0d5a6f1f14362b3267.jpg,1920,1200,Kreuz 2,681,393,784,532
image31_png.rf.dd61151fa6441a0d5a6f1f14362b3267.jpg,1920,1200,Kreuz 8,907,392,1007,530
image31_png.rf.dd61151fa6441a0d5a6f1f14362b3267.jpg,1920,1200,Piek 4,795,395,900,535
screenshot_card_4_1715788032_png_jpg.rf.f3cefa755dc991f2140e919573d8f803.jpg,165,220,Karo 3,1,4,144,208
image41_png.rf.f247c7a5ddce4d958c7652d6b314c975.jpg,1920,1200,Piek 8,683,394,785,532
image41_png.rf.f247c7a5ddce4d958c7652d6b314c975.jpg,1920,1200,Herz 3,795,394,896,534
image41_png.rf.f247c7a5ddce4d958c7652d6b314c975.jpg,1920,1200,Herz 4,905,394,1005,532
screenshot_card_2_1715788150_png_jpg.rf.f8d87c4fed9e04ccd288e9d7b1186bf2.jpg,165,220,Piek 5,5,4,153,212
screenshot_card_2_1715788061_png_jpg.rf.f8e0777dc7e438f04de5323fb14ec77b.jpg,165,220,Herz Dame,3,5,149,210


image8_png.rf.f0190b8d4b7df8a2daae9965cbedd927.jpg,1920,1200,Herz 9,914,392,1013,537
image8_png.rf.f0190b8d4b7df8a2daae9965cbedd927.jpg,1920,1200,Kreuz Ass,681,393,784,535
image8_png.rf.f0190b8d4b7df8a2daae9965cbedd927.jpg,1920,1200,Karo 3,1021,392,1119,533
image8_png.rf.f0190b8d4b7df8a2daae9965cbedd927.jpg,1920,1200,Karo Dame,797,392,896,536
image125_png.rf.ea4713da7f253e8cffd8110e309b7a0e.jpg,1920,1200,Kreuz Bube,906,392,1001,532
image125_png.rf.ea4713da7f253e8cffd8110e309b7a0e.jpg,1920,1200,Piek Ass,682,392,785,533
image125_png.rf.ea4713da7f253e8cffd8110e309b7a0e.jpg,1920,1200,Karo 5,801,396,894,534






image38_png.rf.0998e69a24fc5ce70158380eea87bb00.jpg,1920,1200,Piek 9,1019,393,1118,533
image38_png.rf.0998e69a24fc5ce70158380eea87bb00.jpg,1920,1200,Piek 8,685,394,785,533
image38_png.rf.0998e69a24fc5ce70158380eea87bb00.jpg,1920,1200,Herz Dame,797,394,898,534
image38_png.rf.0998e69a24fc5ce70158380eea87bb00.jpg,1920,1200,Karo 5,908,393,1006,533
screenshot_card_3_1715788032_png_jpg.rf.03eb0b3df3b1ef7e76d71b52ad2b44e0.jpg,165,220,Herz 5,4,5,148,201

screenshot_card_2_1715787871_png_jpg.rf.091e8322b1a52696b97c663f1ed89f6d.jpg,165,220,Kreuz 10,3,4,150,211
image132_png.rf.00ab8df57bfb7574cc499b831e38542d.jpg,1920,1200,Herz 5,796,391,897,533
image132_png.rf.00ab8df57bfb7574cc499b831e38542d.jpg,1920,1200,Herz Konig,908,393,1006,533
image132_png.rf.00ab8df57bfb7574cc499b831e38542d.jpg,1920,1200,Herz 4,683,392,785,537
image132_png.rf.00ab8df57bfb7574cc499b831e38542d.jpg,1920,1200,Herz Bube,1026,393,1119,534




screenshot_card_3_1715788061_png_jpg.rf.12d2d75a470dd4ef26e35c1849dee7df.jpg,165,220,Piek 10,2,4,150,211
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Piek 10,689,394,780,530
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Piek 2,791,392,910,539
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Kreuz 9,917,390,1007,531
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Herz 8,1029,397,1118,533
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Herz Ass,1137,396,1233,532
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Kreuz Ass,283,166,385,242
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Karo 10,387,166,491,239
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Karo 5,854,54,960,127
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Kreuz 5,964,54,1063,128
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Piek Konig,1428,164,1532,240
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Herz Dame,1536,166,1635,238
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Kreuz Bube,854,729,957,801
image64_png_jpg.rf.133d26414207c12f61aebd2f6a74231a.jpg,1920,1200,Piek 9,959,727,1062,802

image171_png.rf.0358ee4f634cbae75a2d76cea50511e8.jpg,1920,1200,Kreuz 5,683,391,784,535
image171_png.rf.0358ee4f634cbae75a2d76cea50511e8.jpg,1920,1200,Herz 8,913,393,1015,536
image171_png.rf.0358ee4f634cbae75a2d76cea50511e8.jpg,1920,1200,Karo 8,1028,393,1126,533
image171_png.rf.0358ee4f634cbae75a2d76cea50511e8.jpg,1920,1200,Piek 7,794,392,899,533
image22_png_jpg.rf.158b8efaa8cb8a3b0fc7d49fdfc04144.jpg,1920,1200,Herz 7,685,396,781,536
image22_png_jpg.rf.158b8efaa8cb8a3b0fc7d49fdfc04144.jpg,1920,1200,Karo 3,802,392,902,538
image22_png_jpg.rf.158b8efaa8cb8a3b0fc7d49fdfc04144.jpg,1920,1200,Kreuz 4,914,396,1007,529
image158_png.rf.10c8175e3612cdb619095e01083b5f06.jpg,1920,1200,Kreuz Ass,907,394,1007,532
image158_png.rf.10c8175e3612cdb619095e01083b5f06.jpg,1920,1200,Piek Bube,684,394,783,533
image158_png.rf.10c8175e3612cdb619095e01083b5f06.jpg,1920,1200,Kreuz 8,796,394,896,533
image33_png.rf.14ac998914675ef9c94e1ef480e286e9.jpg,1920,1200,Piek Konig,767,324,820,405
image33_png.rf.14ac998914675ef9c94e1ef480e286e9.jpg,1920,1200,Herz 4,703,324,757,404
image33_png.rf.14ac998914675ef9c94e1ef480e286e9.jpg,1920,1200,Karo Konig,831,325,885,403


image3_png.rf.1b321d84c88ab5944356f5c6ebb0574d.jpg,1920,1200,Kreuz Bube,798,394,895,532
image3_png.rf.1b321d84c88ab5944356f5c6ebb0574d.jpg,1920,1200,Kreuz 2,906,393,1007,529
image3_png.rf.1b321d84c88ab5944356f5c6ebb0574d.jpg,1920,1200,Kreuz 7,1018,393,1121,531
image3_png.rf.1b321d84c88ab5944356f5c6ebb0574d.jpg,1920,1200,Karo Dame,684,394,782,534
image134_png.rf.1bb01defff7f13dedff1f9f7a4e793a6.jpg,1920,1200,Piek 8,1131,394,1230,531
image134_png.rf.1bb01defff7f13dedff1f9f7a4e793a6.jpg,1920,1200,Piek Ass,796,393,898,534
image134_png.rf.1bb01defff7f13dedff1f9f7a4e793a6.jpg,1920,1200,Kreuz Konig,684,393,781,532
Bildschirmfoto-2024-05-15-um-18-39-15_png_jpg.rf.19764c4e75b7cbf58fbcc37554b0bbda.jpg,2428,1664,Piek 3,807,532,961,745
Bildschirmfoto-2024-05-15-um-18-39-15_png_jpg.rf.19764c4e75b7cbf58fbcc37554b0bbda.jpg,2428,1664,Piek 2,977,533,1122,740
Bildschirmfoto-2024-05-15-um-18-39-15_png_jpg.rf.19764c4e75b7cbf58fbcc37554b0bbda.jpg,2428,1664,Herz Ass,1137,537,1288,739
Bildschirmfoto-2024-05-15-um-18-39-15_png_jpg.rf.19764c4e75b7cbf58fbcc37554b0bbda.jpg,2428,1664,Piek Ass,1304,536,1455,744

screenshot_card_4_1715788104_png_jpg.rf.1390115256bdf2bf43262dc914343478.jpg,165,220,Herz 8,2,5,147,212

screenshot_card_1_1715787644_png_jpg.rf.17a71b96b8a77a2c7ec622c1497a7c0a.jpg,160,220,Herz Dame,8,3,155,211
image61_png.rf.1a597319be92fe77a78ffb466b69a945.jpg,1920,1200,Herz 3,796,393,893,534
image61_png.rf.1a597319be92fe77a78ffb466b69a945.jpg,1920,1200,Herz 4,684,393,783,534
image61_png.rf.1a597319be92fe77a78ffb466b69a945.jpg,1920,1200,Piek 7,907,393,1004,532
screenshot_card_4_1715788386_png_jpg.rf.169cf0d1fac256bbb864340a9ccfa9b0.jpg,165,220,Karo Dame,0,4,144,209
image63_png_jpg.rf.1cefa75a03a6434f6e1f5159561247a4.jpg,1920,1200,Piek 10,689,394,783,533
image63_png_jpg.rf.1cefa75a03a6434f6e1f5159561247a4.jpg,1920,1200,Piek 2,799,396,898,536
image63_png_jpg.rf.1cefa75a03a6434f6e1f5159561247a4.jpg,1920,1200,Kreuz 9,910,393,1011,532
image63_png_jpg.rf.1cefa75a03a6434f6e1f5159561247a4.jpg,1920,1200,Herz 8,1026,394,1116,540


image161_png_jpg.rf.1ca0d974a92c0d740b355c527c5e0717.jpg,1920,1200,Kreuz 2,683,395,784,533
image161_png_jpg.rf.1ca0d974a92c0d740b355c527c5e0717.jpg,1920,1200,Piek 10,800,397,894,527
image161_png_jpg.rf.1ca0d974a92c0d740b355c527c5e0717.jpg,1920,1200,Piek 2,915,397,1006,534

image156_png_jpg.rf.1e6f8cde01389f78ebdd43a088ad4bd8.jpg,1920,1200,Herz Dame,693,394,783,530
image156_png_jpg.rf.1e6f8cde01389f78ebdd43a088ad4bd8.jpg,1920,1200,Piek 8,803,394,894,530
image156_png_jpg.rf.1e6f8cde01389f78ebdd43a088ad4bd8.jpg,1920,1200,Kreuz Konig,919,396,1012,535
image156_png_jpg.rf.1e6f8cde01389f78ebdd43a088ad4bd8.jpg,1920,1200,Karo 10,1026,396,1120,529

image68_png_jpg.rf.14ec6d2756d353fde56b772b32ffe2e5.jpg,1920,1200,Kreuz Konig,1021,394,1117,533
image68_png_jpg.rf.14ec6d2756d353fde56b772b32ffe2e5.jpg,1920,1200,Kreuz 4,798,395,896,530
image68_png_jpg.rf.14ec6d2756d353fde56b772b32ffe2e5.jpg,1920,1200,Kreuz Dame,686,393,782,534
image68_png_jpg.rf.14ec6d2756d353fde56b772b32ffe2e5.jpg,1920,1200,Herz 9,1479,519,1584,595
image68_png_jpg.rf.14ec6d2756d353fde56b772b32ffe2e5.jpg,1920,1200,Herz 6,1134,393,1234,536
image68_png_jpg.rf.14ec6d2756d353fde56b772b32ffe2e5.jpg,1920,1200,Karo 4,909,394,1004,531
image68_png_jpg.rf.14ec6d2756d353fde56b772b32ffe2e5.jpg,1920,1200,Piek Dame,853,726,953,802
image68_png_jpg.rf.14ec6d2756d353fde56b772b32ffe2e5.jpg,1920,1200,Herz Dame,1585,516,1692,598
image68_png_jpg.rf.14ec6d2756d353fde56b772b32ffe2e5.jpg,1920,1200,Kreuz 6,964,728,1064,804
image67_png_jpg.rf.1da88de926153f31ae67f37c67d90c8c.jpg,1920,1200,Kreuz Konig,1022,394,1119,532
image67_png_jpg.rf.1da88de926153f31ae67f37c67d90c8c.jpg,1920,1200,Kreuz 4,799,394,896,530
image67_png_jpg.rf.1da88de926153f31ae67f37c67d90c8c.jpg,1920,1200,Kreuz Dame,686,393,782,534
image67_png_jpg.rf.1da88de926153f31ae67f37c67d90c8c.jpg,1920,1200,Karo 4,911,393,1003,531


screenshot_card_3_1715787960_png_jpg.rf.0ff1725a9af38541d97f50730e67c3f6.jpg,165,220,Herz 2,3,4,150,204


image42_png_jpg.rf.26256597192548d3ad743f9fee85503f.jpg,1920,1200,Herz 5,685,393,782,536
image42_png_jpg.rf.26256597192548d3ad743f9fee85503f.jpg,1920,1200,Karo Ass,798,393,902,539
image42_png_jpg.rf.26256597192548d3ad743f9fee85503f.jpg,1920,1200,Piek Ass,915,395,1005,532
image140_png.rf.26c23a5ddd61de69c0571ebc6c2c467f.jpg,1920,1200,Kreuz 10,906,392,1002,531
image140_png.rf.26c23a5ddd61de69c0571ebc6c2c467f.jpg,1920,1200,Karo Bube,796,393,894,534
image140_png.rf.26c23a5ddd61de69c0571ebc6c2c467f.jpg,1920,1200,Karo 2,686,394,785,533
image84_png_jpg.rf.25110e80a04935ab66e2047d18e37ab2.jpg,1920,1200,Kreuz Bube,910,395,1009,535
image84_png_jpg.rf.25110e80a04935ab66e2047d18e37ab2.jpg,1920,1200,Herz Konig,1134,393,1236,539
image84_png_jpg.rf.25110e80a04935ab66e2047d18e37ab2.jpg,1920,1200,Piek 3,1020,394,1122,537
image84_png_jpg.rf.25110e80a04935ab66e2047d18e37ab2.jpg,1920,1200,Kreuz 2,684,394,784,535
image84_png_jpg.rf.25110e80a04935ab66e2047d18e37ab2.jpg,1920,1200,Kreuz Ass,796,392,899,537

image166_png.rf.275dbe48164ec7fef0ba21605d9ab150.jpg,1920,1200,Piek 8,796,392,898,532
image166_png.rf.275dbe48164ec7fef0ba21605d9ab150.jpg,1920,1200,Karo 9,908,392,1010,534
image166_png.rf.275dbe48164ec7fef0ba21605d9ab150.jpg,1920,1200,Herz 5,686,392,781,534

image58_png_jpg.rf.22ac7691874b2b503fa9ba803526299c.jpg,1920,1200,Piek 9,684,393,787,536
image58_png_jpg.rf.22ac7691874b2b503fa9ba803526299c.jpg,1920,1200,Herz 9,906,394,1011,537
image58_png_jpg.rf.22ac7691874b2b503fa9ba803526299c.jpg,1920,1200,Karo 4,798,395,898,536
image58_png_jpg.rf.22ac7691874b2b503fa9ba803526299c.jpg,1920,1200,Herz 4,1024,393,1125,533

screenshot_card_1_1715788657_png_jpg.rf.1609fadf2bf24cb07e9bd175006c8a13.jpg,165,220,Karo 5,10,5,155,210
screenshot_card_1_1715787706_png_jpg.rf.2924e72af707bccd57b8a83c122ad793.jpg,160,220,Piek Konig,5,3,160,212
screenshot_card_2_1715788406_png_jpg.rf.2d9312d10fac37d01f9afe022822e1db.jpg,165,220,Kreuz 10,5,4,151,209
screenshot_card_2_1715788376_png_jpg.rf.2a2a0754b3fb84b2619d7f104c13adbe.jpg,165,220,Herz 9,8,5,150,211
screenshot_card_5_1715788386_png_jpg.rf.2cc70e1372d3a22c45dea39c26a5aaf5.jpg,165,220,Kreuz 5,0,4,141,210




screenshot_card_3_1715788264_png_jpg.rf.2e51a43ecd5cccb6de3ad6635f53c6ed.jpg,165,220,Karo 9,1,4,151,210
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Piek Bube,1530,165,1629,239
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Karo Bube,229,516,331,593
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Piek Ass,958,726,1065,800
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Piek Konig,851,724,953,799
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Kreuz 5,1432,165,1534,237
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Herz 3,1129,393,1228,533
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Piek 7,908,393,1009,533
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Kreuz 9,1019,393,1118,534
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Herz 4,335,518,438,591
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Piek 4,684,393,784,532
image95_png.rf.28ed12140dacb12e0bae5561785afab3.jpg,1920,1200,Karo 5,797,393,895,534
screenshot_card_3_1715788377_png_jpg.rf.2f76e89c4b0efdc9bc66d73373c42235.jpg,165,220,Karo 8,3,5,147,204
image180_png.rf.2176f830c34ad288d9bb00f085ac4ee7.jpg,1920,1200,Karo 9,682,393,784,535
image180_png.rf.2176f830c34ad288d9bb00f085ac4ee7.jpg,1920,1200,Piek 5,1024,392,1124,534
image180_png.rf.2176f830c34ad288d9bb00f085ac4ee7.jpg,1920,1200,Herz Ass,906,392,1008,535
image180_png.rf.2176f830c34ad288d9bb00f085ac4ee7.jpg,1920,1200,Kreuz 5,794,392,903,534
image180_png.rf.2176f830c34ad288d9bb00f085ac4ee7.jpg,1920,1200,Karo 6,1129,391,1233,534